column,column_2
2021-10-06 12:00:00,6250
2021-10-06 13:00:00,6300
2021-10-06 14:00:00,6350
2021-10-06 14:03:00,6830
2021-10-06 15:00:00,6920
2021-10-06 16:00:00,6990
2021-10-06 17:00:00,7070
2021-10-06 18:00:00,7110
2021-10-06 19:00:00,7180
2021-10-06 19:27:00,7610
2021-10-06 20:00:00,7250
2021-10-06 21:00:00,7700
2021-10-06 22:00:00,7880
2021-10-06 23:00:00,7960
2021-10-07 00:00:00,8020
2021-10-07 01:00:00,8080
2021-10-07 02:00:00,8130
2021-10-07 03:00:00,8160
2021-10-07 04:00:00,8180
2021-10-07 05:00:00,8210
2021-10-07 06:00:00,8230
2021-10-07 06:03:00,8290
2021-10-07 07:00:00,8300
2021-10-07 07:36:00,8350
2021-10-07 08:00:00,8350
2021-10-07 09:00:00,8350
2021-10-07 10:00:00,8350
2021-10-07 11:00:00,8360
2021-10-07 12:00:00,8350
2021-10-07 13:00:00,8250
2021-10-07 14:00:00,8250
2021-10-07 14:03:00,7760
2021-10-07 15:00:00,7740
2021-10-07 16:00:00,7520
2021-10-07 17:00:00,7480
2021-10-07 18:00:00,7400
2021-10-07 19:00:00,7400
2021-10-07 19:06:00,7270
2021-10-07 20:00:00,7320
2021-10-07 21:00:00,7200
2021-10-07 22:00:00,7120
2021-10-07 23:00:00,7120
2021-10-08 00:00:00,7080
2021-10-08 01:00:00,7040
2021-10-08 02:00:00,7040
2021-10-08 03:00:00,7000
2021-10-08 04:00:00,7000
2021-10-08 05:00:00,6940
2021-10-08 06:00:00,6900
2021-10-08 06:12:00,6960
2021-10-08 07:00:00,6860
2021-10-08 08:00:00,6870
2021-10-08 09:00:00,6840
2021-10-08 10:00:00,6780
2021-10-08 11:00:00,6780
2021-10-08 12:00:00,6780
2021-10-08 13:00:00,6810
2021-10-08 13:36:00,6630
2021-10-08 14:00:00,6780
2021-10-08 15:00:00,6690
2021-10-08 16:00:00,6690
2021-10-08 17:00:00,6650
2021-10-08 18:00:00,6650
2021-10-08 19:00:00,6650
2021-10-08 20:00:00,6620
2021-10-08 20:39:00,6610
2021-10-08 21:00:00,6620
2021-10-08 22:00:00,6620
2021-10-08 23:00:00,6620
2021-10-09 00:00:00,6580
2021-10-09 01:00:00,6580
2021-10-09 02:00:00,6580
2021-10-09 03:00:00,6580
2021-10-09 04:00:00,6580
2021-10-09 05:00:00,6550
2021-10-09 06:00:00,6550
2021-10-09 06:06:00,6580
2021-10-09 07:00:00,6510
2021-10-09 08:00:00,6480
2021-10-09 09:00:00,6480
2021-10-09 10:00:00,6440
2021-10-09 11:00:00,6410
2021-10-09 12:00:00,6360
2021-10-09 13:00:00,6320
2021-10-09 14:00:00,6240
2021-10-09 15:00:00,6200
2021-10-09 15:57:00,6050
2021-10-09 16:00:00,6100
2021-10-09 17:00:00,5980
2021-10-09 18:00:00,5900
2021-10-09 19:00:00,5810
2021-10-09 20:00:00,5730
2021-10-09 21:00:00,5620
2021-10-09 21:03:00,5650
2021-10-09 22:00:00,5560
2021-10-09 23:00:00,5500
2021-10-10 00:00:00,5420
2021-10-10 01:00:00,5390
